2796	+9	2805
2796	-51	2745
2796	-19	2777
2796	-89	2707
2796	-34	2762
2796	-69	2727
2796	*44	3024
2796	*64	8944
2796	*97	1212
2796	*18	328
2796	*28	8288
2796	/5	559
2796	/48	58
2796	/35	79
2796	/32	87
2796	/13	215
2797	+22	2819
2797	+35	2832
2797	+65	2862
2797	+37	2834
2797	+9	2806
2797	-51	2746
2797	-19	2778
2797	-89	2708
2797	-34	2763
2797	-69	2728
2797	*44	3068
2797	*64	9008
2797	*97	1309
2797	*18	346
2797	*28	8316
2797	/5	559
2797	/48	58
2797	/35	79
2797	/32	87
2797	/13	215
2798	+22	2820
2798	+35	2833
2798	+65	2863
2798	+37	2835
2798	+9	2807
2798	-51	2747
2798	-19	2779
2798	-89	2709
2798	-34	2764
2798	-69	2729
2798	*44	3112
2798	*64	9072
2798	*97	1406
2798	*18	364
2798	*28	8344
2798	/5	559
2798	/48	58
2798	/35	79
2798	/32	87
2798	/13	215
2799	+22	2821
2799	+35	2834
2799	+65	2864
2799	+37	2836
2799	+9	2808
2799	-51	2748
2799	-19	2780
2799	-89	2710
2799	-34	2765
2799	-69	2730
2799	*44	3156
2799	*64	9136
2799	*97	1503
2799	*18	382
2799	*28	8372
2799	/5	559
2799	/48	58
2799	/35	79
2799	/32	87
2799	/13	215
2800	+22	2822
2800	+35	2835
2800	+65	2865
2800	+37	2837
2800	+9	2809
2800	-51	2749
2800	-19	2781
2800	-89	2711
2800	-34	2766
2800	-69	2731
2800	*44	3200
2800	*64	9200
2800	*97	1600
2800	*18	400
2800	*28	8400
2800	/5	560
2800	/48	58
2800	/35	80
2800	/32	87
2800	/13	215
2801	+22	2823
2801	+35	2836
2801	+65	2866
2801	+37	2838
2801	+9	2810
2801	-51	2750
2801	-19	2782
2801	-89	2712
2801	-34	2767
2801	-69	2732
2801	*44	3244
2801	*64	9264
2801	*97	1697
2801	*18	418
2801	*28	8428
2801	/5	560
2801	/48	58
2801	/35	80
2801	/32	87
2801	/13	215
2802	+22	2824
2802	+35	2837
2802	+65	2867
2802	+37	2839
2802	+9	2811
2802	-51	2751
2802	-19	2783
2802	-89	2713
2802	-34	2768
2802	-69	2733
2802	*44	3288
2802	*64	9328
2802	*97	1794
2802	*18	436
2802	*28	8456
2802	/5	560
2802	/48	58
2802	/35	80
2802	/32	87
2802	/13	215
2803	+22	2825
2803	+35	2838
2803	+65	2868
2803	+37	2840
2803	+9	2812
2803	-51	2752
2803	-19	2784
2803	-89	2714
2803	-34	2769
2803	-69	2734
2803	*44	3332
2803	*64	9392
2803	*97	1891
2803	*18	454
2803	*28	8484
2803	/5	560
2803	/48	58
2803	/35	80
2803	/32	87
2803	/13	215
2804	+22	2826
2804	+35	2839
2804	+65	2869
2804	+37	2841
2804	+9	2813
2804	-51	2753
2804	-19	2785
2804	-89	2715
2804	-34	2770
2804	-69	2735
2804	*44	3376
2804	*64	9456
2804	*97	1988
2804	*18	472
2804	*28	8512
2804	/5	560
2804	/48	58
2804	/35	80
2804	/32	87
2804	/13	215
2805	+22	2827
2805	+35	2840
2805	+65	2870
2805	+37	2842
2805	+9	2814
2805	-51	2754
2805	-19	2786
2805	-89	2716
2805	-34	2771
2805	-69	2736
2805	*44	3420
2805	*64	9520
2805	*97	2085
2805	*18	490
2805	*28	8540
2805	/5	561
2805	/48	58
2805	/35	80
2805	/32	87
2805	/13	215
2806	+22	2828
2806	+35	2841
2806	+65	2871
2806	+37	2843
2806	+9	2815
2806	-51	2755
2806	-19	2787
2806	-89	2717
2806	-34	2772
2806	-69	2737
2806	*44	3464
2806	*64	9584
2806	*97	2182
2806	*18	508
2806	*28	8568
2806	/5	561
2806	/48	58
2806	/35	80
2806	/32	87
2806	/13	215
2807	+22	2829
2807	+35	2842
2807	+65	2872
2807	+37	2844
2807	+9	2816
2807	-51	2756
2807	-19	2788
2807	-89	2718
2807	-34	2773
2807	-69	2738
2807	*44	3508
2807	*64	9648
2807	*97	2279
2807	*18	526
2807	*28	8596
2807	/5	561
2807	/48	58
2807	/35	80
2807	/32	87
2807	/13	215
2808	+22	2830
2808	+35	2843
2808	+65	2873
2808	+37	2845
2808	+9	2817
2808	-51	2757
2808	-19	2789
2808	-89	2719
2808	-34	2774
2808	-69	2739
2808	*44	3552
2808	*64	9712
2808	*97	2376
2808	*18	544
2808	*28	8624
2808	/5	561
2808	/48	58
2808	/35	80
2808	/32	87
2808	/13	216
2809	+22	2831
2809	+35	2844
2809	+65	2874
2809	+37	2846
2809	+9	2818
2809	-51	2758
2809	-19	2790
2809	-89	2720
2809	-34	2775
2809	-69	2740
2809	*44	3596
2809	*64	9776
2809	*97	2473
2809	*18	562
2809	*28	8652
2809	/5	561
2809	/48	58
2809	/35	80
2809	/32	87
2809	/13	216
2810	+22	2832
2810	+35	2845
2810	+65	2875
2810	+37	2847
2810	+9	2819
2810	-51	2759
2810	-19	2791
2810	-89	2721
2810	-34	2776
2810	-69	2741
2810	*44	3640
2810	*64	9840
2810	*97	2570
2810	*18	580
2810	*28	8680
2810	/5	562
2810	/48	58
2810	/35	80
2810	/32	87
2810	/13	216
2811	+22	2833
2811	+35	2846
2811	+65	2876
2811	+37	2848
2811	+9	2820
2811	-51	2760
2811	-19	2792
2811	-89	2722
2811	-34	2777
2811	-69	2742
2811	*44	3684
2811	*64	9904
2811	*97	2667
2811	*18	598
2811	*28	8708
2811	/5	562
2811	/48	58
2811	/35	80
2811	/32	87
2811	/13	216
2812	+22	2834
2812	+35	2847
2812	+65	2877
2812	+37	2849
2812	+9	2821
2812	-51	2761
2812	-19	2793
2812	-89	2723
2812	-34	2778
2812	-69	2743
2812	*44	3728
2812	*64	9968
2812	*97	2764
2812	*18	616
2812	*28	8736
2812	/5	562
2812	/48	58
2812	/35	80
2812	/32	87
2812	/13	216
2813	+22	2835
2813	+35	2848
2813	+65	2878
2813	+37	2850
2813	+9	2822
2813	-51	2762
2813	-19	2794
2813	-89	2724
2813	-34	2779
2813	-69	2744
2813	*44	3772
2813	*64	32
2813	*97	2861
2813	*18	634
2813	*28	8764
2813	/5	562
2813	/48	58
2813	/35	80
2813	/32	87
2813	/13	216
2814	+22	2836
2814	+35	2849
2814	+65	2879
2814	+37	2851
2814	+9	2823
2814	-51	2763
2814	-19	2795
2814	-89	2725
2814	-34	2780
2814	-69	2745
2814	*44	3816
2814	*64	96
2814	*97	2958
2814	*18	652
2814	*28	8792
2814	/5	562
2814	/48	58
2814	/35	80
2814	/32	87
2814	/13	216
2815	+22	2837
2815	+35	2850
2815	+65	2880
2815	+37	2852
2815	+9	2824
2815	-51	2764
2815	-19	2796
2815	-89	2726
2815	-34	2781
2815	-69	2746
2815	*44	3860
2815	*64	160
2815	*97	3055
2815	*18	670
2815	*28	8820
2815	/5	563
2815	/48	58
2815	/35	80
2815	/32	87
2815	/13	216
2816	+22	2838
2816	+35	2851
2816	+65	2881
2816	+37	2853
2816	+9	2825
2816	-51	2765
2816	-19	2797
2816	-89	2727
2816	-34	2782
2816	-69	2747
2816	*44	3904
2816	*64	224
2816	*97	3152
2816	*18	688
2816	*28	8848
2816	/5	563
2816	/48	58
2816	/35	80
2816	/32	88
2816	/13	216
2817	+22	2839
2817	+35	2852
2817	+65	2882
2817	+37	2854
2817	+9	2826
2817	-51	2766
2817	-19	2798
2817	-89	2728
2817	-34	2783
2817	-69	2748
2817	*44	3948
2817	*64	288
2817	*97	3249
2817	*18	706
2817	*28	8876
2817	/5	563
2817	/48	58
2817	/35	80
2817	/32	88
2817	/13	216
2818	+22	2840
2818	+35	2853
2818	+65	2883
2818	+37	2855
2818	+9	2827
2818	-51	2767
2818	-19	2799
2818	-89	2729
2818	-34	2784
2818	-69	2749
2818	*44	3992
2818	*64	352
2818	*97	3346
2818	*18	724
2818	*28	8904
2818	/5	563
2818	/48	58
2818	/35	80
2818	/32	88
2818	/13	216
2819	+22	2841
2819	+35	2854
2819	+65	2884
2819	+37	2856
2819	+9	2828
2819	-51	2768
2819	-19	2800
2819	-89	2730
2819	-34	2785
2819	-69	2750
2819	*44	4036
2819	*64	416
2819	*97	3443
2819	*18	742
2819	*28	8932
2819	/5	563
2819	/48	58
2819	/35	80
2819	/32	88
2819	/13	216
2820	+22	2842
2820	+35	2855
2820	+65	2885
2820	+37	2857
2820	+9	2829
2820	-51	2769
2820	-19	2801
2820	-89	2731
2820	-34	2786
2820	-69	2751
2820	*44	4080
2820	*64	480
2820	*97	3540
2820	*18	760
2820	*28	8960
2820	/5	564
2820	/48	58
2820	/35	80
2820	/32	88
2820	/13	216
2821	+22	2843
2821	+35	2856
2821	+65	2886
2821	+37	2858
2821	+9	2830
2821	-51	2770
2821	-19	2802
2821	-89	2732
2821	-34	2787
2821	-69	2752
2821	*44	4124
2821	*64	544
2821	*97	3637
2821	*18	778
2821	*28	8988
2821	/5	564
2821	/48	58
2821	/35	80
2821	/32	88
2821	/13	217
2822	+22	2844
2822	+35	2857
2822	+65	2887
2822	+37	2859
2822	+9	2831
2822	-51	2771
2822	-19	2803
2822	-89	2733
2822	-34	2788
2822	-69	2753
2822	*44	4168
2822	*64	608
2822	*97	3734
2822	*18	796
2822	*28	9016
2822	/5	564
2822	/48	58
2822	/35	80
2822	/32	88
2822	/13	217
2823	+22	2845
2823	+35	2858
2823	+65	2888
2823	+37	2860
2823	+9	2832
2823	-51	2772
2823	-19	2804
2823	-89	2734
2823	-34	2789
2823	-69	2754
2823	*44	4212
2823	*64	672
2823	*97	3831
2823	*18	814
2823	*28	9044
2823	/5	564
2823	/48	58
2823	/35	80
2823	/32	88
2823	/13	217
2824	+22	2846
2824	+35	2859
2824	+65	2889
2824	+37	2861
2824	+9	2833
2824	-51	2773
2824	-19	2805
2824	-89	2735
2824	-34	2790
2824	-69	2755
2824	*44	4256
2824	*64	736
2824	*97	3928
2824	*18	832
2824	*28	9072
2824	/5	564
2824	/48	58
2824	/35	80
2824	/32	88
2824	/13	217
2825	+22	2847
2825	+35	2860
2825	+65	2890
2825	+37	2862
2825	+9	2834
2825	-51	2774
2825	-19	2806
2825	-89	2736
2825	-34	2791
2825	-69	2756
2825	*44	4300
2825	*64	800
2825	*97	4025
2825	*18	850
2825	*28	9100
2825	/5	565
2825	/48	58
2825	/35	80
2825	/32	88
2825	/13	217
2826	+22	2848
2826	+35	2861
2826	+65	2891
2826	+37	2863
2826	+9	2835
2826	-51	2775
2826	-19	2807
2826	-89	2737
2826	-34	2792
2826	-69	2757
2826	*44	4344
2826	*64	864
2826	*97	4122
2826	*18	868
2826	*28	9128
2826	/5	565
2826	/48	58
2826	/35	80
2826	/32	88
2826	/13	217
2827	+22	2849
2827	+35	2862
2827	+65	2892
2827	+37	2864
2827	+9	2836
2827	-51	2776
2827	-19	2808
2827	-89	2738
2827	-34	2793
2827	-69	2758
2827	*44	4388
2827	*64	928
2827	*97	4219
2827	*18	886
2827	*28	9156
2827	/5	565
2827	/48	58
2827	/35	80
2827	/32	88
2827	/13	217
2828	+22	2850
2828	+35	2863
2828	+65	2893
2828	+37	2865
2828	+9	2837
2828	-51	2777
2828	-19	2809
2828	-89	2739
2828	-34	2794
2828	-69	2759
2828	*44	4432
2828	*64	992
2828	*97	4316
2828	*18	904
2828	*28	9184
2828	/5	565
2828	/48	58
2828	/35	80
2828	/32	88
2828	/13	217
2829	+22	2851
2829	+35	2864
2829	+65	2894
2829	+37	2866
2829	+9	2838
2829	-51	2778
2829	-19	2810
2829	-89	2740
2829	-34	2795
2829	-69	2760
2829	*44	4476
2829	*64	1056
2829	*97	4413
2829	*18	922
2829	*28	9212
2829	/5	565
2829	/48	58
2829	/35	80
2829	/32	88
2829	/13	217
2830	+22	2852
2830	+35	2865
2830	+65	2895
2830	+37	2867
2830	+9	2839
2830	-51	2779
2830	-19	2811
2830	-89	2741
2830	-34	2796
2830	-69	2761
2830	*44	4520
2830	*64	1120
2830	*97	4510
2830	*18	940
2830	*28	9240
2830	/5	566
2830	/48	58
2830	/35	80
2830	/32	88
2830	/13	217
2831	+22	2853
2831	+35	2866
2831	+65	2896
2831	+37	2868
2831	+9	2840
2831	-51	2780
2831	-19	2812
2831	-89	2742
2831	-34	2797
2831	-69	2762
2831	*44	4564
2831	*64	1184
2831	*97	4607
2831	*18	958
2831	*28	9268
2831	/5	566
2831	/48	58
2831	/35	80
2831	/32	88
2831	/13	217
2832	+22	2854
2832	+35	2867
2832	+65	2897
2832	+37	2869
2832	+9	2841
2832	-51	2781
2832	-19	2813
2832	-89	2743
2832	-34	2798
2832	-69	2763
2832	*44	4608
2832	*64	1248
2832	*97	4704
2832	*18	976
2832	*28	9296
2832	/5	566
2832	/48	59
2832	/35	80
2832	/32	88
2832	/13	217
2833	+22	2855
2833	+35	2868
2833	+65	2898
2833	+37	2870
2833	+9	2842
2833	-51	2782
2833	-19	2814
2833	-89	2744
2833	-34	2799
2833	-69	2764
2833	*44	4652
2833	*64	1312
2833	*97	4801
2833	*18	994
2833	*28	9324
2833	/5	566
2833	/48	59
2833	/35	80
2833	/32	88
2833	/13	217
2834	+22	2856
2834	+35	2869
2834	+65	2899
2834	+37	2871
2834	+9	2843
2834	-51	2783
2834	-19	2815
2834	-89	2745
2834	-34	2800
2834	-69	2765
2834	*44	4696
2834	*64	1376
2834	*97	4898
2834	*18	1012
2834	*28	9352
2834	/5	566
2834	/48	59
2834	/35	80
2834	/32	88
2834	/13	218
2835	+22	2857
2835	+35	2870
2835	+65	2900
2835	+37	2872
2835	+9	2844
2835	-51	2784
2835	-19	2816
2835	-89	2746
2835	-34	2801
2835	-69	2766
2835	*44	4740
2835	*64	1440
2835	*97	4995
2835	*18	1030
2835	*28	9380
2835	/5	567
2835	/48	59
2835	/35	81
2835	/32	88
2835	/13	218
2836	+22	2858
2836	+35	2871
2836	+65	2901
2836	+37	2873
2836	+9	2845
2836	-51	2785
2836	-19	2817
2836	-89	2747
2836	-34	2802
2836	-69	2767
2836	*44	4784
2836	*64	1504
2836	*97	5092
2836	*18	1048
2836	*28	9408
2836	/5	567
2836	/48	59
2836	/35	81
2836	/32	88
2836	/13	218
2837	+22	2859
2837	+35	2872
2837	+65	2902
2837	+37	2874
2837	+9	2846
2837	-51	2786
2837	-19	2818
2837	-89	2748
2837	-34	2803
2837	-69	2768
2837	*44	4828
2837	*64	1568
2837	*97	5189
2837	*18	1066
2837	*28	9436
2837	/5	567
2837	/48	59
2837	/35	81
2837	/32	88
2837	/13	218
2838	+22	2860
2838	+35	2873
2838	+65	2903
2838	+37	2875
2838	+9	2847
2838	-51	2787
2838	-19	2819
2838	-89	2749
2838	-34	2804
2838	-69	2769
2838	*44	4872
2838	*64	1632
2838	*97	5286
2838	*18	1084
2838	*28	9464
2838	/5	567
2838	/48	59
2838	/35	81
2838	/32	88
2838	/13	218
2839	+22	2861
2839	+35	2874
2839	+65	2904
2839	+37	2876
2839	+9	2848
2839	-51	2788
2839	-19	2820
2839	-89	2750
2839	-34	2805
2839	-69	2770
2839	*44	4916
2839	*64	1696
2839	*97	5383
2839	*18	1102
2839	*28	9492
2839	/5	567
2839	/48	59
2839	/35	81
2839	/32	88
2839	/13	218
2840	+22	2862
2840	+35	2875
2840	+65	2905
2840	+37	2877
2840	+9	2849
2840	-51	2789
2840	-19	2821
2840	-89	2751
2840	-34	2806
2840	-69	2771
2840	*44	4960
2840	*64	1760
2840	*97	5480
2840	*18	1120
2840	*28	9520
2840	/5	568
2840	/48	59
2840	/35	81
2840	/32	88
2840	/13	218
2841	+22	2863
2841	+35	2876
2841	+65	2906
2841	+37	2878
2841	+9	2850
2841	-51	2790
2841	-19	2822
2841	-89	2752
2841	-34	2807
2841	-69	2772
2841	*44	5004
2841	*64	1824
2841	*97	5577
2841	*18	1138
2841	*28	9548
2841	/5	568
2841	/48	59
2841	/35	81
2841	/32	88
2841	/13	218
2842	+22	2864
2842	+35	2877
2842	+65	2907
2842	+37	2879
2842	+9	2851
2842	-51	2791
2842	-19	2823
2842	-89	2753
2842	-34	2808
2842	-69	2773
2842	*44	5048
2842	*64	1888
2842	*97	5674
2842	*18	1156
2842	*28	9576
2842	/5	568
2842	/48	59
2842	/35	81
2842	/32	88
2842	/13	218
2843	+22	2865
2843	+35	2878
2843	+65	2908
2843	+37	2880
2843	+9	2852
2843	-51	2792
2843	-19	2824
2843	-89	2754
2843	-34	2809
2843	-69	2774
2843	*44	5092
2843	*64	1952
2843	*97	5771
2843	*18	1174
2843	*28	9604
2843	/5	568
2843	/48	59
2843	/35	81
2843	/32	88
2843	/13	218
2844	+22	2866
2844	+35	2879
2844	+65	2909
2844	+37	2881
2844	+9	2853
2844	-51	2793
2844	-19	2825
2844	-89	2755
2844	-34	2810
2844	-69	2775
2844	*44	5136
2844	*64	2016
2844	*97	5868
2844	*18	1192
2844	*28	9632
2844	/5	568
2844	/48	59
2844	/35	81
2844	/32	88
2844	/13	218
2845	+22	2867
2845	+35	2880
2845	+65	2910
2845	+37	2882
2845	+9	2854
2845	-51	2794
2845	-19	2826
2845	-89	2756
2845	-34	2811
2845	-69	2776
2845	*44	5180
2845	*64	2080
2845	*97	5965
2845	*18	1210
2845	*28	9660
2845	/5	569
2845	/48	59
2845	/35	81
2845	/32	88
2845	/13	218
2846	+22	2868
2846	+35	2881
2846	+65	2911
2846	+37	2883
2846	+9	2855
2846	-51	2795
2846	-19	2827
2846	-89	2757
2846	-34	2812
2846	-69	2777
2846	*44	5224
2846	*64	2144
2846	*97	6062
2846	*18	1228
2846	*28	9688
2846	/5	569
2846	/48	59
2846	/35	81
2846	/32	88
2846	/13	218
2847	+22	2869
2847	+35	2882
2847	+65	2912
2847	+37	2884
2847	+9	2856
2847	-51	2796
2847	-19	2828
2847	-89	2758
2847	-34	2813
2847	-69	2778
2847	*44	5268
2847	*64	2208
2847	*97	6159
2847	*18	1246
2847	*28	9716
2847	/5	569
2847	/48	59
2847	/35	81
2847	/32	88
2847	/13	219
2848	+22	2870
2848	+35	2883
2848	+65	2913
2848	+37	2885
2848	+9	2857
2848	-51	2797
2848	-19	2829
2848	-89	2759
2848	-34	2814
2848	-69	2779
2848	*44	5312
2848	*64	2272
2848	*97	6256
2848	*18	1264
2848	*28	9744
2848	/5	569
2848	/48	59
2848	/35	81
2848	/32	89
2848	/13	219
2849	+22	2871
2849	+35	2884
2849	+65	2914
2849	+37	2886
2849	+9	2858
2849	-51	2798
2849	-19	2830
2849	-89	2760
2849	-34	2815
2849	-69	2780
2849	*44	5356
2849	*64	2336
2849	*97	6353
2849	*18	1282
2849	*28	9772
2849	/5	569
2849	/48	59
2849	/35	81
2849	/32	89
2849	/13	219
2850	+22	2872
2850	+35	2885
2850	+65	2915
2850	+37	2887
2850	+9	2859
2850	-51	2799
2850	-19	2831
2850	-89	2761
2850	-34	2816
2850	-69	2781
2850	*44	5400
2850	*64	2400
2850	*97	6450
2850	*18	1300
2850	*28	9800
2850	/5	570
2850	/48	59
2850	/35	81
2850	/32	89
2850	/13	219
2851	+22	2873
2851	+35	2886
2851	+65	2916
2851	+37	2888
2851	+9	2860
2851	-51	2800
2851	-19	2832
2851	-89	2762
2851	-34	2817
2851	-69	2782
2851	*44	5444
2851	*64	2464
2851	*97	6547
2851	*18	1318
2851	*28	9828
2851	/5	570
2851	/48	59
2851	/35	81
2851	/32	89
2851	/13	219
2852	+22	2874
2852	+35	2887
2852	+65	2917
2852	+37	2889
2852	+9	2861
2852	-51	2801
2852	-19	2833
2852	-89	2763
2852	-34	2818
2852	-69	2783
2852	*44	5488
2852	*64	2528
2852	*97	6644
2852	*18	1336
2852	*28	9856
2852	/5	570
2852	/48	59
2852	/35	81
2852	/32	89
2852	/13	219
2853	+22	2875
2853	+35	2888
2853	+65	2918
2853	+37	2890
2853	+9	2862
2853	-51	2802
2853	-19	2834
2853	-89	2764
2853	-34	2819
2853	-69	2784
2853	*44	5532
2853	*64	2592
2853	*97	6741
2853	*18	1354
2853	*28	9884
2853	/5	570
2853	/48	59
2853	/35	81
2853	/32	89
2853	/13	219
2854	+22	2876
2854	+35	2889
2854	+65	2919
2854	+37	2891
2854	+9	2863
2854	-51	2803
2854	-19	2835
2854	-89	2765
2854	-34	2820
2854	-69	2785
2854	*44	5576
2854	*64	2656
2854	*97	6838
2854	*18	1372
2854	*28	9912
2854	/5	570
2854	/48	59
2854	/35	81
2854	/32	89
2854	/13	219
2855	+22	2877
2855	+35	2890
2855	+65	2920
2855	+37	2892
2855	+9	2864
2855	-51	2804
2855	-19	2836
2855	-89	2766
2855	-34	2821
2855	-69	2786
2855	*44	5620
2855	*64	2720
2855	*97	6935
2855	*18	1390
2855	*28	9940
2855	/5	571
2855	/48	59
2855	/35	81
2855	/32	89
2855	/13	219
2856	+22	2878
2856	+35	2891
2856	+65	2921
2856	+37	2893
2856	+9	2865
2856	-51	2805
2856	-19	2837
2856	-89	2767
2856	-34	2822
2856	-69	2787
2856	*44	5664
2856	*64	2784
2856	*97	7032
2856	*18	1408
2856	*28	9968
2856	/5	571
2856	/48	59
2856	/35	81
2856	/32	89
2856	/13	219
2857	+22	2879
2857	+35	2892
2857	+65	2922
2857	+37	2894
2857	+9	2866
2857	-51	2806
2857	-19	2838
2857	-89	2768
2857	-34	2823
2857	-69	2788
2857	*44	5708
2857	*64	2848
2857	*97	7129
2857	*18	1426
2857	*28	9996
2857	/5	571
2857	/48	59
2857	/35	81
2857	/32	89
2857	/13	219
2858	+22	2880
2858	+35	2893
2858	+65	2923
2858	+37	2895
2858	+9	2867
2858	-51	2807
2858	-19	2839
2858	-89	2769
2858	-34	2824
2858	-69	2789
2858	*44	5752
2858	*64	2912
2858	*97	7226
2858	*18	1444
2858	*28	24
2858	/5	571
2858	/48	59
2858	/35	81
2858	/32	89
2858	/13	219
2859	+22	2881
2859	+35	2894
2859	+65	2924
2859	+37	2896
2859	+9	2868
2859	-51	2808
2859	-19	2840
2859	-89	2770
2859	-34	2825
2859	-69	2790
2859	*44	5796
2859	*64	2976
2859	*97	7323
2859	*18	1462
2859	*28	52
2859	/5	571
2859	/48	59
2859	/35	81
2859	/32	89
2859	/13	219
2860	+22	2882
2860	+35	2895
2860	+65	2925
2860	+37	2897
2860	+9	2869
2860	-51	2809
2860	-19	2841
2860	-89	2771
2860	-34	2826
2860	-69	2791
2860	*44	5840
2860	*64	3040
2860	*97	7420
2860	*18	1480
2860	*28	80
2860	/5	572
2860	/48	59
2860	/35	81
2860	/32	89
2860	/13	220
2861	+22	2883
2861	+35	2896
2861	+65	2926
2861	+37	2898
2861	+9	2870
2861	-51	2810
2861	-19	2842
2861	-89	2772
2861	-34	2827
2861	-69	2792
2861	*44	5884
2861	*64	3104
2861	*97	7517
2861	*18	1498
2861	*28	108
2861	/5	572
2861	/48	59
2861	/35	81
2861	/32	89
2861	/13	220
2862	+22	2884
2862	+35	2897
2862	+65	2927
2862	+37	2899
2862	+9	2871
2862	-51	2811
2862	-19	2843
2862	-89	2773
2862	-34	2828
2862	-69	2793
2862	*44	5928
2862	*64	3168
2862	*97	7614
2862	*18	1516
2862	*28	136
2862	/5	572
2862	/48	59
2862	/35	81
2862	/32	89
2862	/13	220
2863	+22	2885
2863	+35	2898
2863	+65	2928
2863	+37	2900
2863	+9	2872
2863	-51	2812
2863	-19	2844
2863	-89	2774
2863	-34	2829
2863	-69	2794
2863	*44	5972
2863	*64	3232
2863	*97	7711
2863	*18	1534
2863	*28	164
2863	/5	572
2863	/48	59
2863	/35	81
2863	/32	89
2863	/13	220
2864	+22	2886
2864	+35	2899
2864	+65	2929
2864	+37	2901
2864	+9	2873
2864	-51	2813
2864	-19	2845
2864	-89	2775
2864	-34	2830
2864	-69	2795
2864	*44	6016
2864	*64	3296
2864	*97	7808
2864	*18	1552
2864	*28	192
2864	/5	572
2864	/48	59
2864	/35	81
2864	/32	89
2864	/13	220
2865	+22	2887
2865	+35	2900
2865	+65	2930
2865	+37	2902
2865	+9	2874
2865	-51	2814
2865	-19	2846
2865	-89	2776
2865	-34	2831
2865	-69	2796
2865	*44	6060
2865	*64	3360
2865	*97	7905
2865	*18	1570
2865	*28	220
2865	/5	573
2865	/48	59
2865	/35	81
2865	/32	89
2865	/13	220
2866	+22	2888
2866	+35	2901
2866	+65	2931
2866	+37	2903
2866	+9	2875
2866	-51	2815
2866	-19	2847
2866	-89	2777
2866	-34	2832
2866	-69	2797
2866	*44	6104
2866	*64	3424
2866	*97	8002
2866	*18	1588
2866	*28	248
2866	/5	573
2866	/48	59
2866	/35	81
2866	/32	89
2866	/13	220
2867	+22	2889
2867	+35	2902
2867	+65	2932
2867	+37	2904
2867	+9	2876
2867	-51	2816
2867	-19	2848
2867	-89	2778
2867	-34	2833
2867	-69	2798
2867	*44	6148
2867	*64	3488
2867	*97	8099
2867	*18	1606
2867	*28	276
2867	/5	573
2867	/48	59
2867	/35	81
2867	/32	89
2867	/13	220
2868	+22	2890
2868	+35	2903
2868	+65	2933
2868	+37	2905
2868	+9	2877
2868	-51	2817
2868	-19	2849
2868	-89	2779
2868	-34	2834
2868	-69	2799
2868	*44	6192
2868	*64	3552
2868	*97	8196
2868	*18	1624
2868	*28	304
2868	/5	573
2868	/48	59
2868	/35	81
2868	/32	89
2868	/13	220
2869	+22	2891
2869	+35	2904
2869	+65	2934
2869	+37	2906
2869	+9	2878
2869	-51	2818
2869	-19	2850
2869	-89	2780
2869	-34	2835
2869	-69	2800
2869	*44	6236
2869	*64	3616
2869	*97	8293
2869	*18	1642
2869	*28	332
2869	/5	573
2869	/48	59
2869	/35	81
2869	/32	89
2869	/13	220
2870	+22	2892
2870	+35	2905
2870	+65	2935
2870	+37	2907
2870	+9	2879
2870	-51	2819
2870	-19	2851
2870	-89	2781
2870	-34	2836
2870	-69	2801
2870	*44	6280
2870	*64	3680
2870	*97	8390
2870	*18	1660
2870	*28	360
2870	/5	574
2870	/48	59
2870	/35	82
2870	/32	89
2870	/13	220
2871	+22	2893
2871	+35	2906
2871	+65	2936
2871	+37	2908
2871	+9	2880
2871	-51	2820
2871	-19	2852
2871	-89	2782
2871	-34	2837
2871	-69	2802
2871	*44	6324
2871	*64	3744
2871	*97	8487
2871	*18	1678
2871	*28	388
2871	/5	574
2871	/48	59
2871	/35	82
2871	/32	89
2871	/13	220
2872	+22	2894
2872	+35	2907
2872	+65	2937
2872	+37	2909
2872	+9	2881
2872	-51	2821
2872	-19	2853
2872	-89	2783
2872	-34	2838
2872	-69	2803
2872	*44	6368
2872	*64	3808
2872	*97	8584
2872	*18	1696
2872	*28	416
2872	/5	574
2872	/48	59
2872	/35	82
2872	/32	89
2872	/13	220
2873	+22	2895
2873	+35	2908
2873	+65	2938
2873	+37	2910
2873	+9	2882
2873	-51	2822
2873	-19	2854
2873	-89	2784
2873	-34	2839
2873	-69	2804
2873	*44	6412
2873	*64	3872
2873	*97	8681
2873	*18	1714
2873	*28	444
2873	/5	574
2873	/48	59
2873	/35	82
2873	/32	89
2873	/13	221
2874	+22	2896
2874	+35	2909
2874	+65	2939
2874	+37	2911
2874	+9	2883
2874	-51	2823
2874	-19	2855
2874	-89	2785
2874	-34	2840
2874	-69	2805
2874	*44	6456
2874	*64	3936
2874	*97	8778
2874	*18	1732
2874	*28	472
2874	/5	574
2874	/48	59
2874	/35	82
2874	/32	89
2874	/13	221
2875	+22	2897
2875	+35	2910
2875	+65	2940
2875	+37	2912
2875	+9	2884
2875	-51	2824
2875	-19	2856
2875	-89	2786
2875	-34	2841
2875	-69	2806
2875	*44	6500
2875	*64	4000
2875	*97	8875
2875	*18	1750
2875	*28	500
2875	/5	575
2875	/48	59
2875	/35	82
2875	/32	89
2875	/13	221
2876	+22	2898
2876	+35	2911
2876	+65	2941
2876	+37	2913
2876	+9	2885
2876	-51	2825
2876	-19	2857
2876	-89	2787
2876	-34	2842
2876	-69	2807
2876	*44	6544
2876	*64	4064
